id,generated
W1975820753,"['colossal breakdown electric field', 'breakdown electric field', 'dielectric response', 'al-doped cacu3ti4o12 ceramics', 'ceramics', 'liquid-phase doping', 'liquid-phase', 'dielectric loss', 'dielectric relaxation peak', 'dc conduction', 'impedance analysis', 'grain boundary resistance', 'grain boundary', 'jonscher law', 'dc-like conduction', 'frequency dependence', 'conductivity', 'dimensional effect', 'inflection behavior', 'critical point behavior', 'breakdown electric field with thickness', 'breakdown electric field']"
W2046174274,"['in vitro degradation', 'in vitro cytocompatibility evaluation', 'cytocompatibility', 'soy-sodium caseinate-based membrane biomaterial', 'membrane biomaterial', 'soy-casein', 'sodium caseinate', 'membrane properties', 'drug delivery carrier system', 'drug delivery', 'wound dressing membrane', 'wound dressing', 'biomedical application', 'cytotoxic scanning', 'scanning', 'cytotoxicity', 'protein biomaterial', 'natural origin material', 'cell proliferation', 'glyoxal', 'tannic acid', 'thermal treatment', 'mechanical property', 'in vitro biological behavior']"
W2349015300,"['pp-g-ma', 'ma', 'reactive extrusion', 'extrusion', 'maleic anhydride', 'anhydride', 'polypropylene', 'melt grafting reaction', 'grafting reaction', 'dicumyl peroxide', 'peroxide', 'processing condition', 'property', 'grafting degree', 'reaction temperature', 'screw speed', 'styrene', 'second monomer', 'melt flow rate', 'dicumyl peroxide content', 'unreacted ma']"
W4285405198,"['outgassing rate testbed', 'powered assembly', 'heated assembly', 'outgassing rate', 'in-operation analysis', 'functional unit', 'vacuum system', 'commercial part', 'preassembled item', 'electronic', 'throughput method', 'probe size', 'electrical current', 'heater', 'temperature', 'polytetrafluorethylene', 'polyamide pa6', 'viton 1a', 'oxygen-free high thermal conductivity copper', 'copper', 'room temperature']"
W3166771127,"['mechanical property', 'microstructural evolution', 'alcumag alloy', 'cuxmgx', 'alcumg', 'cuxtmgx/10', 'cuxtmgx', 'microstructural evolution in alcumag alloy', 'microstructure', 'mechanical property in alcumag alloy', 'mechanical property', 'yield strength', 'young modulus', 'strain energy density', 'cuxmgx solute', 'macroscopic microstructure', 'microscopic microstructure', 'grain size refinement', 'grain boundary', 'phase formation', 'strengthening phase formation', 'tensile property', 'microscopic structural distortion', 'structural distortion']"
W3102983191,"['surface functionalization', 'zeolite-based drug delivery system', 'drug delivery system', 'antitumoral activity', 'in vivo', 'zeolite', 'loading the anticancer drug', 'cancer', 'breast cancer', 'colorectal carcinoma', 'melanoma', 'chick embryo chorioallantoic membrane', 'chick embryo', 'membrane', 'endocytic mechanism', 'endocytosis', 'breast cancer cell', 'epithelial mammary human cell', 'caveolin-mediated process', 'internalized zeolite nanoparticle', 'zeolite nanoparticle', 'poly-l-lysine', 'positively functionalized surface', 'non-toxic human cell', 'tumor reduction in vivo', 'in vivo tumor reduction', 'tumor reduction']"
W2069111108,"['advanced fabrication', 'nanoporous ni-based superalloy membrane', 'nanoporous membrane', 'superalloy', 'high-temperature application', 'high-temperature strength', 'precipitation hardening', 'coherent phase', 'self-assembly', 'nano-porous superalloy', 'open porosity', 'functional property', 'intermetallic compound', 'ti', 'ta', 'mirrored membrane', 'nickel solid solution']"
W1988845431,"['microstructure study', 'abrasive wear study', 'laser clad alsisc composite coatings', 'laser clad', 'metal-matrix composite', 'al-7 wt. % alloy substrate', 'al-7 wt. % alloy', 'coating material microstructure', 'particle injection velocity', 'particle injection', 'energy', 'partially dissolved sioc particles', 'sioc', 'faceted si equiaxed crystals', 'eutectic matrix', 'al dendrites', 'al+si eutectic', 'abrasive wear test', 'ball cratering device', 'suspension', '4.25 m average diameter sioc particles', 'sioc particles', 'water', 'hardness', 'abrasive wear rate']"
W3035136865,"['targeted nirf/mr dual-mode imaging', 'nirf/mr dual-mode imaging', 'nirf imaging', 'mr imaging', 'breast cancer brain metastasis', 'brain metastasis', 'ultra-small iron oxide nanoparticles', 'iron oxide nanoparticles', 'tumor metastasis', 'multimode imaging', 'hypersensitive contrast agent', 'phage play derived peptide', 'peptide', 'peg-phospholipids', 'phage play', 'peptide modification', 'near-infrared fluorescent signal', 'fluorescent signal', 't2 contrast imaging', 'contrast imaging', 't2', 'near-infrared', 'imaging signal', 'breast cancer', 'cancer', 'metastasis', 'tumor tissue', 'targeting ability', 'brbp1 peptide', 'peptide modification', 'mr imaging signal', 'nirf imaging signal']"
W2057714848,"['atomic scale faceting', 'faceting', 'grain size distribution', 'snO2 thin films', 'deposition', 'abnormal grain growth', 'gg', 'thermal cVD', 'high-resolution transmission electron microscopy', 'transmission electron microscopy', 'electron microscopy', 'interface structure', 'grain growth behavior', 'bulk materials', 'sensors', 'transparent electrodes', 'transparent', 'electrode', 'deposition temperature', 'deposition']"
W2767440356,"['heat loss', 'temperature', 'blast furnace', 'tuyere', 'heat loss calculation', 'temperature calculation', 'linear excel program', 'excel program', 'gas-thermal coating', 'insulation lining', 'thermal state', 'blast tuyere hardening', 'blast tuyere reducing heat losses', 'hardening', 'reducing heat losses', 'simulation']"
W1768308868,"['electrochemical cathodic treatment', 'cathodic treatment', 'non-destructive way', 'hydrogenate', 'conductive ultrananocrystalline diamond film', 'ultrananocrystalline diamond film', 'diamond film', 'conductivity', 'nitrogen-doped ultrananocrystalline diamond', 'sp2-bonded carbon', 'carbon', 'grain boundary', 'hydrogen plasma treatment', 'surface hydrogenation', 'acidic solution', 'x-ray photoelectron spectroscopy', 'x-ray', 'photoelectron spectroscopy', 'spectroscopy', 'cyclic voltammetry', 'capacitance-voltage', 'capacitance', 'impedance spectroscopy', 'impedance', 'raman spectra', 'scanning electron microscopy', 'hall-effect measurement', 'hall-effect', 'atomic bond', 'surface morphology']"
W2378978461,"['thermal effect', 'gas tungsten arc welding', 'arc welding', 'thick copper plate', 'weldability', 'finite element software', 'marc', 'weld pool', 'heat-affected zone', 'preheating temperature', 'welding current', 'copper plate']"
W3132060163,"['machinability', 'heat-resistant titanium alloy', 'heat-resistant titanium', 'turning', 'microstructure', 'vt41', 'mechanical property', 'service property', 'processing mode', 'machining difficulty', 'mathematical model', 'error formation', 'thermal deformation', 'dimensional wear', 'cutting tool', 'elastic deformation', 'technological system', 'turning result']"
W2027497638,"['temperature dependence', 'yield point', 'nickel', 'static magnetic field', 'alternating magnetic field', 'magnetic field', 'static magnetic field h0', 'test temperature', 'dragging of mobile dislocation', 'spin wave', 'magnon contribution', 'thermodynamic potential', 'samples']"
W3088067139,"['cement composites', 'biostability', 'micro-mycete', 'micro-mycetes', 'sea water', 'cement stone', 'portland cement clinker', 'mineral additive', 'fungicidal preparation', 'fungicidal', 'microorganisms fouling', 'microorganisms', 'species composition', 'imprints', 'sampling methods', 'sodium sulfate', 'sodium fluoride', 'active filler', 'gypsum', 'biocidal additive', 'biocidal', 'mineral additive', 'fungicidal effect']"
W4289521432,"['dislocation scattering', 'interface-roughness scattering', 'electron mobility', 'mgzno/zno heterostructure', 'heterostructure', 'ifr', 'dislocation scattering', 'polar optical phonon scattering', 'phonon scattering', 'critical thickness', 'algan/gan heterostructure', 'electron mobility limitation', 'ifr limitation', 'density limitation']"
W2035668352,"['initial microstructure', 'effectiveness of training', 'shape memory alloy', 'shape memory effect', 'microstructures', 'fefmnsicrni alloy', 'fefmnsicrni', 'training', 'shape memory effectiveness', 'effectiveness of training', 'martensite plate decomposition', 'martensite', 'austenite', 'annealing']"
W2066692592,"['columnar grain', 'grain', 'hot ductility', 'steel', 'austenitic stainless steel', 'as cast austenitic stainless steel', 'slab', 'coarse columnar grain structure', 'columnar grain structure', 'tensile specimen', 'tensility', 'columnar grain', 'failure', 'cracks', 'intergranular crack', 'grain size', 'tensile axis']"
W1974835503,"['three-dimensional finite element modeling', 'finite element modeling', 'biomaterial selection', 'shape design', 'nucleus prosthesis', 'low back pain', 'nucleus prosthesis replacement', 'pillow-shaped nucleus prosthesis', 'polymer biomaterial', 'youngs modulus', 'degenerated nucleus', 'nucleus replacement material', 'polyvinyl alcohol hydrogel', 'hydrogel', 'compressive modulus', 'strain range']"
W1983138347,"['rolling condition', 'cooling condition', 'microstructure', 'tensile property', 'charpy impact property', 'ultra-low-carbon high-strength bainitic steel', 'bainitic steel', 'bainitic microstructure', 'granular bainite', 'bainitic ferrite', 'cooling rate', 'start cooling temperature', 'cooling', 'bainitic microstructural evolution', 'ductility', 'upper shelf energy', 'shelf energy', 'cooling rate', 'effective grain size', 'secondary phase', 'grain boundary', 'energy transition temperature']"
W2094043612,"['room temperature photoreflectance', 'photoreflectance', 'crystalline quality', 'inallas layers', 'inp substrate', 'molecular beam epitaxy', 'epitaxy', 'inp cleaning temperature', 'inp cleaning', 'crystalline quality determination', 'linewidth broadening', 'photoluminescence']"
W3135774952,"['strain-state-dependent austenite stability', 'austenite stability', 'medium mn steel', 'automobile body construction', 'schmid factor', 'electron backscatter diffraction', 'diffraction', 'work done by applied stress', 'stress', 'digital image correlation', 'strain field', 'mechanical stability of austenite', 'austenite', 'uniaxial tension', 'simple shear', 'plane strain', 'equibiaxial stretch', 'strain state', 'work done', 'computational simulation']"
W2004393452,"['fe-ni3/indium tin oxide', 'indium tin oxide', 'itto', 'nanoparticle', 'microwave absorption', 'absorption', 'infrared emissivity', 'electrical conductivity', 'infrared emissivity control', 'sol', 'microwave band permittivity', 'radar camouflage', 'self-catalyzed reduction method', 'sol-gel process', 'reduction method', 'sodium borohydride', 'reduction agent', 'fe-ni3', 'itto phase content', 'electrical conductivity', 'infrared emissivity', 'transmission line theory', 'wave absorption', 'absorption performance']"
W1999509395,"['strain path change', 'microstructure inhomogeneity', 'mechanical behavior', 'wire drawing product', 'low carbon steel wire', 'engineering application', 'strength', 'ductility', 'multi-pass angular accumulative drawing', 'angular accumulative drawing', 'accumulative drawing', 'high strain accumulation', 'microstructure refinement', 'wire drawing process', 'strain path history', 'microstructure inhomogeneity', 'deformation', 'annealing', 'mechanical property', 'longitudinal section', 'wire drawing']"
W2736926231,"['mechanical modelling', 'vibroacoustic isolator', 'railway track', 'railway tracks', 'vibroacoustic', 'resilient mat', 'under-ballast mat', 'ballast mat', 'mass matrix singularity', 'matlab', 'system insertion loss', 'system transmissibility']"
W2898073357,"['enhanced optical property', 'enhanced electrical property', 'antimony doped zno nanostructure', 'msm uv photodetector', 'uv photodetector', 'flexible substrate', 'zinc oxide', 'nanocone', 'nanoflake', 'sodium hydroxide', 'hydrothermal method', 'sol-gel method', 'seed layer', 'hydrothermal growth', 'structural characteristic', 'optical characteristic', 'electrical characteristic', 'undoped zinc oxide', 'zinc oxide', 'antimony doping', 'butyl acetate', 'x-ray diffraction', 'xrd', 'fesei', 'electron diffraction', 'edax', 'uv-vis spectroscopy', 'impedance analyzer', 'photodetection', 'responsivity', 'efficiency']"
W2612673256,"['thermo-mechanical fatigue', 'vermicular graphite iron', 'graphite iron', 'cylinder head', 'ferrite cluster', 'microstructure image', 'fractography image', 'cyclic hardening', 'low-cycle fatigue', 'fatigue', 'hysteresis energy', 'life prediction', 'life prediction method', 'minimum amount of tests', 'fatigue crack propagation threshold', 'fatigue crack propagation', 'pearlite', 'ferrite']"
W2233072530,"['recycled carbon fibre', 'carbon fibre', 'pyrolysis recycling process', 'pyrolysis', 'structure-property relationship', 'structure change', 'pyrolysis recycling process', 'oxidative effect', 'thermal effect', 'tensile strength', 'lateral crystallite size', 'graphite layer', 'surface defect', 'epoxy resin', 'interfacial shear strength']"
