id,generated
W3166771127,"['mechanical property', 'microstructural evolution', 'microstructural', 'alcu-mgag alloy', 'alloy', 'cu5.0 mg0.60', 'cu6.0 mg0.60', 'cu6.8 mg0.60', 'mechanical property', 'utility stress', 'elastic modulus', 'microstructural evolution', 'microstructural', 'solutes', 'grain size refinement', 'large particle formation', 'grain boundary formation', 'strengthening phase formation', 'phase formation', 'microscopic structural distortion', 'distortion', 'tensile property']"
W3102983191,"['surface functionalization', 'zeolite-based drug delivery system', 'zeolite', 'drug delivery system', 'antitumoral activity', 'in-vivo', 'anticancer drug', '5-fluorouracil', 'faujasite', 'linde type l', 'breast cancer cell line', 'colorectal carcinoma cell line', 'melanoma cell line', 'chick embryo chorioallantoic membrane model', 'mammary human cell', 'caveolin-mediated process', 'endocytosis inhibition', 'pharmacological inhibition', 'zeolite nanoparticle', 'disc-shaped zeolite', 'zeolite surface functionalization', 'amino group', 'carboxylic acid group', 'poly-l-lysine', 'non-toxicity', 'tumor reduction', 'tumor reduction']"
W2069111108,"['nanoporous ni-based superalloy membranes', 'nanoporous membrane', 'superalloy membrane', 'nickel-based superalloy', 'high-temperature application', 'high-temperature strength', 'coherent phase', 'self-assembly', 'cube', 'interconnected network', 'electrochemical leaching', 'nanoporous superalloy membrane', 'open porosity', 'functional property', 'intermetallic compound', 'ni3al', 'titanium', 'tantalum', 'mirrored membrane', 'nickel solid solution']"
W1988845431,"['microstructure', 'abrasive wear', 'laser clad alsi/sic composite coating', 'laser cladding', 'alsi/sic', 'metal-matrix composite', 'mmc', 'optical microscopy', 'scanning electron microscopy', 'x-ray diffraction', 'diffraction', 'microstructure of coating material', 'particle injection velocity', 'specific energy', 'dissolution of sic', 'coating material', 'microstructure', 'si c particle', 'ball cratering device', 'sic particle suspension', 'abrasive wear test', 'ball cratering', 'hardness', 'abrasive wear rate']"
W3035136865,"['targeted nirf/mr dual-mode imaging', 'imaging', 'breast cancer brain metastasis', 'breast cancer', 'brain metastasis', 'ultra-small iron oxide nanoparticle', 'iron oxide nanoparticle', 'nanoparticle', 'peg-phospholipids coated', 'phage play derived peptide', 'brbp1 peptide', 'multimode imaging', 'hypersensitive contrast agent', 'nirf imaging', 'mr imaging', 'tumor metastasis', 'brain', 'advanced breast cancer', 'survival prognosis', 'multimode imaging', 'phage play derived peptide', 'peptide', 'ultrasmall iron oxide nanoparticle', 'iron oxide', 'nanoparticle', 'peg-phospholipids coating', 'phage play derived peptide', 'brbp1 peptide', 'targeted nirf/mr dual-mode imaging', 'imaging', 'breast cancer brain metastasis', 'breast cancer', 'brain metastasis', 'ultra-small iron oxide nanoparticle', 'iron oxide nanoparticle', 'nanoparticle', 'peg-phospholipids coating', 'phage play derived peptide', 'peptide', 'tumor tissue', 'targeting ability', 'mr/nirf imaging signal', 'imaging signal', 'tumor tissue']"
W2057714848,"['atomic scale faceting', 'faceting', 'grain size distribution', 'sno2 thin films', 'thin films', 'deposition', 'conventional thermal cvd', 'thermal cvd', 'high-resolution transmission electron microscopy', 'transmission electron microscopy', 'microscopy', 'interface', 'atomically faceted', 'faceted', 'grain growth', 'abnormal grain growth', 'normal grain growth', 'bulk materials', 'sensors', 'transparent electrodes', 'electrodes', 'sensor', 'grain growth behavior', 'interface structure', 'grain growth', 'snio2 thin films', 'thin films', 'deposition temperature', 'deposition', 'grain size', 'surface to volume ratio']"
W2767440356,"['heat loss simulation', 'temperature simulation', 'blast furnace', 'tuyere', 'gas-thermal coating', 'gas-thermal', 'coating', 'insulation lining', 'thermal state', 'blast furnace tuyere', 'hardening', 'heat loss reduction']"
W1768308868,"['electrochemical cathodic treatment', 'cathodic treatment', 'non-destructive way', 'hydrogenation', 'conductive ultrananocrystalline diamond films', 'conductive', 'ultrananocrystalline diamond', 'diamond films', 'nitrogen-doped conductive uncd films', 'nitrogen-doped', 'conductivity', 'grain boundary', 'hydrogen plasma treatment', 'surface hydrogenation', 'hydrogenation', 'acidic solution', 'x-ray photoelectron spectroscopy', 'x-ray', 'photoelectron spectroscopy', 'spectroscopy', 'carbon-oxygen bonding', 'carbon-oxygen', 'pristine uncd', 'hydrogenated uncd', 'cyclic voltammetry', 'capacitance-voltage', 'electrochemical impedance spectroscopy', 'raman spectra', 'scanning electron microscopy', 'hall-effect measurement', 'atomic bond', 'surface morphology', 'electrical property', 'non-destructive surface hydrogenation', 'surface hydrogenation', 'nitrogen-doped conductive uncd films', 'nitrogen-doped conductivity', 'conductivity', 'sp2-bonded carbon', 'carbon atom', 'diamond film', 'hydrogenation treatment', 'acidic solution', 'x-ray photoelectron spectroscopy', 'x-ray', 'photoelectron spectroscopy', 'spectroscopy', 'carbon-oxygen bonding', 'carbon-oxygen', 'pristine uncd', 'hydrogenated uncd', 'cyclic voltammetry', 'capacitance-voltage', 'electrochemical impedance spectroscopy', 'raman spectra', 'scanning electron microscopy', 'hall-effect measurement', 'atomic bond', 'surface morphology', 'electrical property', 'non-destructive surface hydrogenation', 'surface hydrogenation', 'nitrogen-doped conductive uncd films', 'nitrogen-doped conductivity', '"
W2378978461,"['thermal effect', 'gas tungsten arc welding', 'gas tungsten', 'arc welding', 'thick copper plate', 'copper plate', 'welding condition', 'weldability', 'gas tungsten arc welding', 'simulation', 'finite element software', 'marc', 'finite element', 'preheating temperature', 'welding current', 'heat-affected zone', 'weld pool', 'n2 arc welding', 'heat-affected zone', 'ar arc welding', 'copper plate welding']"
W3132060163,"['machinability', 'heat-resistant titanium alloy', 'titanium alloy', 'microstructure', 'mechanical property', 'service property', 'difficult-to-machine titanium alloy', 'machining problem', 'mathematical model', 'formation error', 'thermal deformation', 'dimensional wear', 'cutting tool', 'elastic deformation', 'technological system', 'turning']"
W2027497638,"['temperature dependence', 'yield point', 'nickel', 'static magnetic field', 'magnetic field', 'static', 'alternating magnetic field', 'magnetic field', 'yield point', 'magnetic', 'dragging', 'mobile dislocation', 'magnon contribution', 'thermodynamic potential']"
W3088067139,"['cement composite biostability', 'biostability', 'micro-mycetes', 'micro-mycete', 'cement composite', 'sea water', 'portland cement clinker', 'mineral additive', 'fungicidal preparation', 'fungicidal', 'microorganism', 'imprint', 'sampling method', 'sodium sulfate', 'sodium fluoride', 'active filler', 'gypsum', 'biocidal additive', 'biocidal', 'fungicidal effect', 'fungicidal effectivity', 'resistance', 'biocidal cement composite', 'biocidal cement', 'resistance effect']"
W4289521432,"['dislocation scattering', 'interface-roughness scattering', 'electron mobility', 'mgzno/zno heterostructure', 'heterostructure', 'room temperature', 'analytical formula', 'barrier layer', 'alga nan/gan heterostructure system', 'gan heterostructure', 'poph scattering', 'polar optical phonon', 'phonon', 'critical thickness', 'dislocation density', 'mgzno layer', 'high-density 13', 'mobility limited', 'math variant', 'italic', 'mrow', 'mn', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mo', 'mn', 'dislocation scattering', 'interface-roughness scattering', 'electron mobility', 'mgzno/zno heterostructure', 'heterostructure', 'room temperature', 'analytical formula', 'barrier layer', 'alga nan/gan heterostructure system', 'gan heterostructure', 'poph scattering', 'polar optical phonon', 'phonon', 'critical thickness', 'dislocation density', 'mgzno layer', 'high-density 13', 'mobility limited', 'math variant', 'italic', 'mrow', 'mn', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mrow', 'mo', 'mn']"
W2035668352,"['initial microstructures', 'microstructures', 'training', 'shape memory alloy', 'shape memory effect', 'fe mnsi cr ni alloy', 'microstructures', 'training effectiveness', 'stress-induced martensite', 'martensite', 'austenite', 'decomposition', 'shape memory effect', 'decomposition', 'stress-induced martensite', 'stacking fault', 'stacking', 'austenite', 'shape memory effect', 'decomposition']"
W2066692592,"['columnar grain', 'hot ductility', 'steel', 'steel slab', 'coarse columnar grain structure', 'columnar grain structure', 'cast austenitic stainless steel', 'stainless steel', 'slab', 'tensile specimen', 'tensile', 'transverse direction', 'through thickness direction', 'columnar grain dimension', 'ductility', 'straightening operation', 'continuous casting', 'stressing', 'intergranular failure', 'crack size', 'grain size', 'tensile axis', 'crack']"
W1974835503,"['three-dimensional finite element modeling', 'finite element modeling', 'nucleus prosthesis', 'nucleus', 'biomaterial selection', 'shape design', 'low back pain', 'biomechanical analysis', 'biomechanical', 'three-dimensional finite element method', 'finite element method', 'polymer biomaterial', 'youngs modulus', 'degenerated nucleus', 'nucleus replacement material', 'polyvinyl alcohol hydrogel', 'hydrogel', 'compressive modulus', 'strain range']"
W1983138347,"['rolling condition', 'cooling condition', 'microstructure', 'tensile property', 'charpy impact property', 'ultra-low-carbon high-strength bainitic steel', 'bainitic steel', 'bainitic microstructure', 'tensile property', 'charpy impact property', 'microstructural evolution', 'start cooling temperature', 'cooling rate', 'finish rolling temperature', 'coarse', 'high strength', 'ductility', 'upper shelf energy', 'shelf energy', 'cooling rate', 'start cooling temperature', 'cooling rate', 'ductility', 'energy transition temperature']"
W2094043612,"['room temperature photoreflectance', 'photoreflectance', 'crystalline quality', 'inalsas layer', 'inp substrate', 'crystalline quality', 'molecular beam epitaxy', 'epitaxy', 'lattice-matched', 'inp cleaning temperature', 'cleaning temperature', 'photoluminescence', 'linewidth broadening', 'broadening parameter']"
W3135774952,"['strain-state-dependent austenite stability', 'austenite stability', 'strain state', 'medium mn steel', 'automobile body construction', 'mechanical stability', 'electron backscatter diffraction', 'diffraction', 'work done by applied stress', 'applied stress', 'digital image correlation', 'strain field', 'deformation process', 'deformation', 'uniaxial tension', 'simple shear', 'plane strain', 'equibiaxial stretch', 'austenite', 'mechanical stability', 'work done by applied stress', 'schmid factor']"
W2004393452,"['fe nickel composite nanoparticles', 'microwave absorption performance', 'infrared emissivity', 'electrical conductivity', 'infrared emissivity', 'low infrared emissivity', 'radar camouflage', 'self-catalyzed reduction method', 'sol-gel process', 'sol-gel', 'electrical conductivity', 'infrared emissivity', 'transmission line theory', 'transmission', 'line', 'effective band', 'absorption']"
W1999509395,"['strain path change', 'microstructure inhomogeneity', 'mechanical behavior', 'wire drawing product', 'cold drawn low carbon steel wire', 'steel wire', 'engineering application', 'strength', 'ductility', 'multi-pass angular accumulative drawing', 'angular accumulative drawing', 'high strain accumulation', 'multi-pass drawing', 'strain path history', 'wire diameter reduction', 'bending', 'tension', 'torsion', 'microstructure change', 'inhomogeneity of deformation', 'inhomogeneity of microstructure', 'deformation', 'microstructure', 'mechanical property', 'annealing']"
W2736926231,"['mechanical modelling', 'vibroacoustic isolator', 'railway track', 'railway', 'track structure type', 'resilient mat', 'state-space mechanical model', 'under-ballast mat', 'mass matrix singularity', 'numerical problem', 'poles', 'matlab', 'insertion loss', 'transmissibility', 'visualization']"
W2898073357,"['antimony doped zno nanostructure', 'antimony doped zno', 'msm ultraviolet photodetector', 'ultraviolet photodetector', 'photodetector', 'undoped zinc oxide', 'zinc oxide', 'antimony doping concentration', 'sbt: znc', 'sbt: zno', 'hydrothermal method', 'sol-gel method', 'zno seed layer', 'sol-gel method', 'hydrothermal method', 'morphological study', 'xrd spectra', 'fesem', 'edax', 'elemental analysis', 'xrd spectrum', 'wurtzite structures', 'fesem results', 'optical study', 'dark conditions', 'uv light', 'responsivity', 'efficiency', 'photodetection', 'flexible substrate', 'itp et', 'pet substrate', 'zno nanostructure', 'nanoflake', 'doping concentration', 'sbt: znc', 'sbt: zno', 'morphological study', 'xrd spectra', 'fesem', 'edax', 'elemental analysis', 'xrd spectrum', 'wurtzite structures', 'fesem results', 'optical study', 'dark conditions', 'uv light', 'responsivity', 'efficiency', 'photodetection', 'flexible substrate', 'itp et', 'pet substrate', 'zno nanostructure', 'nanoflake', 'doping concentration', 'sbt: znc', 'sbt: zno', 'morphological study', 'xrd spectra', 'fesem', 'edax', 'elemental analysis', 'xrd spectrum', 'wurtzite structures', 'fesem results', 'optical study', 'dark conditions', 'uv light', 'responsivity', 'efficiency', 'photodetection', 'flexible substrate', 'itp et', 'pet substrate', 'zno nanostructure', 'nanoflake', 'doping concentration', 'sbt: znc', 'sbt: zno', 'morphological study', 'xrd spectra', 'fesem', 'edax', 'elemental"
